A,-0.044471834,0.016778583,-0.00031397943,-0.12674856,0.07263176,0.11583943,0.05649417,-0.27042794,-0.057483066,0.013771311,0.027226154,0.05222646,0.031204868,-0.15309507,0.020978913,0.00014355624,0.06437452,0.12758078,0.11929795,0.028755462,0.011325122,0.06214182,-0.034610614,-0.014398763,0.15903816,-0.049557343,-0.015176244,0.04919318,-0.0896977,0.027002772,0.038334273,0.083548844,-0.08282973,0.071843155,0.027997142,0.059055023,-0.022893993,0.009725338,-0.0028631734,-0.004213211,0.036135945,-0.030702978,0.016078938,-0.014002352,0.006937586,0.021238603,0.006625881,0.018390382,0.0044864756,-0.0035747786,0.0083168885,-0.019519707,0.031621467,-0.035003074,-0.004451689,-0.0124158515,-0.063443564,0.06697864,-0.0053389003,-0.029515684,-0.059166655,0.053675856,0.058846653,-0.06928035,0.043705374,0.0489841,-0.08133199,0.09471436,-0.0013203169,-0.010057344,0.040825043,9.3556024e-05,-0.017855763,-0.012522652,0.060460564,0.025504699,-0.018843038,-0.026386488,-0.015445513,-0.04653803,0.0494364,-0.08805535,0.030251238,-0.061897222,-0.03268303,0.02114526,0.021980079,0.00328608,0.04701537,-0.016358325,0.022555206,0.02729182,0.0013974825,-0.009352,0.050887976,0.0107875895,-0.019831708,0.06638891,-0.16794996,0.2178813
R,0.018366933,-0.036075193,-0.04141238,-0.016333882,0.015509734,0.08279826,0.0841315,-0.055151038,-0.031533115,0.080388926,0.0106404135,0.092523135,0.06954022,-0.24774049,0.0281403,0.05677022,0.028730605,0.142829,0.09115213,0.06978064,0.023859886,0.00082938565,0.011843546,0.039609972,0.16598867,-0.22255631,0.044955924,0.006934854,0.14926235,-0.06445409,-0.10387546,-0.006963051,0.0006323388,0.052502103,-0.025941841,0.048820283,-0.07467366,0.045745354,0.023135956,-0.04416915,0.015608514,-0.020817436,0.024527872,-0.02044454,0.004834707,0.011662823,0.0038873986,0.015026719,0.013891467,0.038225815,-0.013145929,-5.4215856e-05,0.072644904,-0.012589265,0.012555612,-0.038546707,-0.002522665,-0.015234025,0.0021680829,-0.0065277773,-0.05088954,0.025199471,0.0133191785,-0.11605903,-0.018435922,0.027818834,-0.16130738,0.13496755,0.015442431,-0.02319349,0.06448009,-0.06969637,-0.065526195,-0.05959475,-0.0017712543,-0.07754583,-0.017296322,0.056588776,0.037679084,0.024223806,0.04711095,-0.09434307,0.02244447,-0.051894598,-0.011719423,0.05049811,0.049358968,0.01651812,-0.0020895011,0.03391792,-0.053532,0.022177989,0.062574655,-0.05635219,-0.059873134,0.091753855,-0.14868715,-0.0367436,-0.21194327,0.094149336
N,-0.03799409,0.035408877,-0.0070242933,-0.18690863,0.0026973872,0.04243093,-0.10482247,-0.11376484,-0.02470977,0.05677602,0.047550097,0.031875726,0.096895345,-0.19343208,-0.06661255,0.06124027,-0.045087703,0.12151931,0.05500201,0.10432176,0.08631298,-0.01906164,0.07842403,0.07752055,-0.027846074,-0.19027005,-0.040148742,0.023499236,0.14225203,-0.02144281,0.05070105,0.010348446,-0.14246637,0.05291481,-0.14397356,0.07778318,-0.029771643,0.11730296,-0.026687726,0.07805635,0.04485326,0.0096970545,0.032577544,0.012702552,0.007100197,0.0039458484,-0.0356387,-0.028392069,0.021140927,-0.07375821,0.023984738,-0.013828866,-0.00851941,-0.03294576,-0.014222705,-0.006041955,-0.11330866,0.045122474,-0.019432131,-0.03303408,-0.010163407,0.14308909,-0.023979554,-0.0680419,0.091475084,0.046312135,-0.2483561,0.046384472,0.046955146,-0.08005293,0.031144116,0.0146379825,-0.013375853,-0.022693131,0.18817323,0.051912546,0.0029974785,0.0322654,0.0664137,-0.06484143,0.082077645,-0.09103103,-0.049215812,0.0088175535,-0.023465943,-0.0025847317,-0.011234919,-0.00266371,0.014126956,-0.028283989,-0.029581634,-0.012587515,0.04771667,-0.029641878,-0.028080255,-0.08808072,-0.22999628,0.17332968,0.01954042,-0.18710305
D,-0.01754376,0.092781365,-0.009518022,-0.11068479,-0.031494714,0.06502105,0.09749838,-0.06501925,-0.024375511,0.021624552,-0.023096751,0.070018664,0.07267027,-0.22145884,0.008740536,0.057052452,0.01855975,0.074586116,0.09158089,0.026033852,0.025787482,-0.0008329093,0.014400583,0.038349558,0.14857051,-0.17584316,0.009575437,0.010618709,0.030226553,0.0013168129,-0.02538131,-0.018096102,-0.059166342,-0.009880922,-0.103789985,0.030030906,-0.022958947,0.009438272,-0.024623178,0.036636937,0.04011856,-0.02445145,0.05364354,-0.023116551,0.0009759978,0.024867723,0.0360671,0.032602224,0.026442416,0.0126353195,-0.01882161,0.01311926,0.05856491,-0.0006093672,-0.005072466,-0.045990195,-0.015949506,-0.04585139,-0.0026301488,-0.0043894164,0.04107463,0.053116076,-0.047590453,-0.09470078,0.0023453436,-0.017081225,-0.17038192,0.068166785,0.075969346,-0.04523755,0.047201905,-0.06207029,-0.04591153,0.059385758,0.06305836,0.0016004092,-0.073190846,-0.01717643,-0.044925362,-0.10239299,0.022792269,-0.07072514,-0.00022843265,-0.0122617595,-0.011798912,0.024679037,0.013707875,-0.005496719,0.09573777,-0.031803295,0.020229708,-0.061299503,0.105883405,0.0009903105,-0.08676716,-0.032800224,-0.15183382,0.13225654,-0.13054748,0.050280795
C,0.041574806,0.0037911518,-0.040406246,-0.32719702,0.05562654,0.15701345,-0.017481823,-0.028475473,0.043759853,0.10300843,0.032690533,0.089825906,0.05215595,-0.13608691,0.03880179,0.13159151,-0.029006997,0.100215375,0.008965892,0.08930469,0.014220393,-0.060418572,0.10286408,0.0033686208,0.058689684,-0.16206762,0.0868518,-0.041287992,0.039932944,-0.0020939521,0.008035636,-0.025234196,-0.18620144,0.15457657,-0.004800422,0.15200116,-0.01426809,-0.06459685,-0.05166147,0.05327137,0.23267788,-0.17911154,0.10258602,-0.06453322,0.04077841,0.10532605,0.100802414,0.0886229,0.0027800074,-0.0114860535,-0.008643158,0.010716333,0.15094773,-0.088004686,0.09710545,-0.008579405,0.03395406,0.009165283,-0.00041224252,-0.01381896,-0.034372523,0.013483614,0.05007332,-0.17129618,0.13756904,0.082029946,-0.025227334,0.33357802,-0.05155358,0.0036715833,0.03123804,-0.028883772,-0.09606886,-0.02838035,0.039796665,-0.056605082,0.037672658,-0.042658567,-0.008158912,-0.06546376,0.12897243,-0.113157116,0.00029202338,-0.03717462,-0.072474346,-0.019273313,0.093968384,-0.0711452,0.1664143,0.07989942,0.018143112,-0.22999792,0.0652475,-0.11557101,0.036261432,0.104603946,-0.14516756,-0.1441339,0.09111857,0.08561639
Q,0.025768299,0.057975058,-0.094686,-0.18909475,0.073669516,0.20345834,0.12636568,-0.06916134,0.0042251754,0.0318853,0.020300956,0.03719614,0.06617192,-0.09528373,-0.044671983,0.04981853,-0.044245522,0.18377703,0.1497523,0.12414067,0.082901284,-0.012625374,0.07410628,0.057400066,0.03545814,-0.22220674,-0.01592036,0.029699987,-0.036465608,0.0032717646,0.036394715,0.033094905,0.08509242,-0.020245472,0.027531892,0.023375226,-0.037914462,0.033406902,-0.01777649,-0.013111372,-0.046790365,0.020716619,0.011165161,-0.013368437,-0.037696738,-0.017339408,0.021025846,0.045149714,0.016385308,0.05305501,-0.013121723,-0.00073500024,0.107670054,-0.13016748,0.051893637,-0.008928029,-0.14167282,0.14892927,-0.026703753,-0.07081266,-0.094115935,0.10863615,0.07570655,0.0048347227,0.0819457,0.06456189,-0.2345415,0.12124299,0.0113372095,-0.0010568225,0.1254278,-0.122581646,-0.088375986,0.07295809,0.060442418,0.0106599955,-0.080061555,0.025464276,-0.019658975,-0.107855596,0.09938161,-0.027051201,-0.057145398,-0.082661875,0.011717964,-0.002661207,-0.021104744,0.052557006,-0.119773395,0.004789433,-0.047775254,0.07561322,-0.04098252,-0.027410887,0.074646786,-0.05178842,-0.11693732,0.045367613,-0.027627658,0.16414174
E,-0.009123382,0.055088684,-0.043283083,-0.12333797,0.048793793,0.14596184,0.19310102,-0.023694927,-0.028051816,0.025094317,-0.0096648075,0.05482576,0.089890026,-0.23167637,-0.0141878165,0.07206296,-0.008189674,0.13544354,0.12298923,0.07543037,0.05007178,0.03652524,-0.002430761,0.05154504,0.063241005,-0.1497559,0.031003471,0.0049426225,0.09349727,-0.0069390237,-0.07476208,-0.044855572,-0.0578618,0.03818331,-0.09070336,0.083110176,-0.065020114,0.050128955,-0.009834164,-0.0015813092,0.031111164,-0.023250734,0.045171518,-0.024571095,0.014003238,0.05127734,0.043135345,0.05610676,0.013124425,-0.013187852,-0.0018211144,0.011216851,0.037236262,-0.00073468307,-0.0049211374,-0.029082997,0.021554846,-0.06839738,0.005163488,0.0085131265,0.046533678,0.05284546,0.0168245,-0.109231904,-0.0041976767,-0.0031144123,-0.26555955,0.10799781,0.065743245,-0.038799345,0.11549817,-0.051927287,-0.053623687,-0.075527,0.10256348,-0.07053969,-0.1417649,0.024233699,-0.045346603,-0.10202661,-0.01325538,-0.07832522,0.025611497,-0.02974351,0.015225435,0.10893262,0.0039777067,-0.0066079968,0.07846633,-0.034300573,-0.017506184,-0.04770564,0.06568738,-0.0671079,0.024384366,0.0535038,-0.12489931,0.055757005,-0.047676325,0.11874798
G,-0.012773958,0.10685614,-0.030847443,-0.2633258,0.048092037,0.0829463,-0.05014522,-0.2364901,0.021003349,0.11393439,0.046713125,0.023053315,0.06794898,-0.1808388,-0.016477631,0.0741928,-0.005684597,0.086295806,0.053933773,0.051724695,0.025072861,0.006170662,0.030732952,-0.010403588,0.040940072,0.018891828,0.01665434,-0.000844225,-0.09236145,0.049247768,0.0671423,0.060651973,-0.16438596,0.056013316,-0.07376858,0.044151295,-0.049732875,0.02868966,-0.02197453,0.06313751,0.079218425,-0.058710046,0.034883976,-0.021577299,0.0038332152,0.027362892,0.013899255,0.0028193127,0.015103218,-0.034277283,-0.0016346112,0.014902544,0.06928226,-0.017342787,0.035418745,-0.018039359,-0.0136579415,-0.0037668801,-0.010237659,-0.015245432,0.0130938655,0.013073567,0.03128362,-0.10426534,0.01894889,0.022194354,-0.07485673,0.097121306,0.0015256063,-0.00794031,0.014894894,-0.0028149616,-0.026405653,0.03580401,-0.040658478,-0.003380103,-0.014725337,0.0074850274,0.008093872,-0.017131422,0.059529543,-0.09187323,0.03451403,-0.059344795,-0.013797151,0.082670934,0.0714026,-0.036154408,0.034884196,0.009396492,0.0011374264,0.038960174,0.059146777,0.018672118,-0.05447419,0.020209111,-0.11220727,-0.021019382,-0.25351566,0.10620364
H,-0.005195009,0.018530905,0.039626226,-0.22961769,0.040156923,0.07148153,-0.005978432,0.039280586,0.022406932,0.022898579,0.053557657,0.00151468,0.10405514,-0.12125406,-0.092082456,0.14002353,-0.01825639,0.1578387,0.13361445,0.07979646,0.097696915,-0.15594697,0.19157133,0.12106936,0.16716857,-0.25158644,0.08053782,-0.0013855115,0.0034780044,-0.01701644,-0.056575622,0.015229784,-0.055671364,0.07497046,-0.05903837,0.059287105,-0.07644353,0.05534279,0.025464563,0.004598852,0.18825787,-0.08376528,0.0814318,-0.005830514,0.04557807,0.06758224,0.03848578,0.053446252,-0.017718812,0.0060409955,0.012563866,-0.018309867,0.028619042,-0.02350756,0.029634964,0.0075648567,0.019990776,0.026094897,0.019270418,0.01668345,-0.019982077,0.02631142,0.04248403,-0.09208322,0.12573187,0.14572524,-0.15571135,0.21547341,-0.09260676,0.023953136,0.041982032,0.054958295,-0.069099106,0.025476225,-0.04070053,-0.019503227,0.044625133,-0.07962236,-0.023384891,-0.062032003,0.1086858,-0.07936124,0.04957709,-0.106410444,-0.044862088,0.041902214,0.07859944,0.0038822242,0.085788876,0.05300497,0.022128463,-0.060540464,0.04650831,-0.09820955,0.008483371,0.038852807,-0.13381338,-0.10106826,-0.060235903,0.08449928
I,-0.06131754,0.052414317,0.04210459,-0.12524676,0.031391636,0.021260675,-0.030438958,-0.13836595,-0.01831991,0.09061041,0.049952704,0.01229974,0.10291298,-0.17858103,-0.08903525,0.06601523,-0.031944085,0.0620321,0.104123674,0.037905015,0.058851447,-0.012975341,0.05771023,0.02649599,0.09924604,-0.1600571,-0.020180816,0.03898523,0.044299286,0.03369558,0.053094372,-0.01174908,-0.18776442,0.036604226,-0.15754905,0.043360624,-0.02924349,0.09056787,-0.032245528,0.096784525,0.106056444,-0.023371495,0.05148998,0.010550003,0.030549152,0.051462956,0.01368654,0.008347056,0.0060116057,-0.08864401,0.022846876,0.0021267212,0.056643497,-0.07123233,0.051427167,0.010787332,-0.043235138,0.02339195,-0.015723618,-0.021819161,0.07428833,0.06465983,-0.0043452317,-0.122613735,0.0374313,0.0039404854,-0.10453283,0.06478215,0.011781942,-0.01754594,0.027471345,0.009984737,-0.019692546,0.027679833,0.008372213,-0.00417099,-0.04617141,0.024040198,-0.005481941,-0.059629958,0.020711005,-0.047765438,0.00882208,-0.029329224,0.010316521,0.11686176,0.03291411,-0.044399034,0.06347943,-0.045408558,0.007170674,-0.004853259,0.041928396,0.00045464438,-0.020298481,-0.0587633,-0.18545382,0.062382594,0.04102223,0.023791034
