A,0.1696674,-0.21737887,-0.027832473,0.06316992,-0.019576775,0.015348349,-0.33037868,0.15465158,-0.0321569,0.027434688,0.078951165,-0.0401751,0.02107466,-0.02119325,-0.13859072,0.1566304,-0.13839886,-0.524126,-0.12062097,0.051117804,0.09412769,-0.0024599715,-0.22664782,-0.0049930476,-0.057480525,-0.41491017,-0.010050319,-0.0138963,-0.21978877,0.083473586,-0.20767367,0.277622,-0.07324893,0.09383789,-0.11526841,0.1759495,0.08378384,-0.007576357,0.011982749,-0.032001827,0.04822617,0.43886924,-0.22955728,0.38427556,0.12502994,-0.26482964,-0.19261697,-0.23093665,-0.7480232,0.36547267,-0.28429508,0.27778134,-0.016693437,-0.03201803,0.026492542,0.012183659,0.085219726,0.1739353,-0.05932375,-0.027800879,-0.066661395,-0.0034069354,0.057272024,0.058049817,-0.026073968,0.00793797,0.017190805,0.01299401,-0.016870312,-0.046824444,-0.0073745917,0.022152754,0.0011661116,-0.028963964,0.011882618,0.009322586,-0.059305236,-0.033764374,-0.05082087,0.0145128155,-0.05776071,-0.018471126,0.011926222,-0.03760579,0.017678095,0.045713585,0.011263678,-0.012372818,-0.013770104,0.03622556,0.019582534,-0.032184146,-0.04385663,-0.046109546,-0.001688039,-0.0808803,-0.010465595,0.08576548,-0.0430967,-0.027692933
R,0.20027408,-0.24514116,-0.009991693,0.04992152,-0.088355936,-0.012016453,-0.3759288,0.034097947,0.04102433,-0.026999999,-0.042963285,-0.0045065843,-0.040674217,0.025235863,-0.2539262,0.18963817,-0.05785317,-0.44946897,-0.09617915,0.07340147,0.09749775,-0.0077796485,-0.18876232,-0.0017375142,-0.03236174,-0.38908586,0.0012254973,-0.01792201,-0.10113356,0.09267733,-0.21219634,0.24822104,-0.17053185,0.09571948,-0.17388986,0.35195705,0.13306181,-0.01756912,0.056470037,-0.056573056,0.041380774,0.4343356,-0.23998986,0.40237045,0.11377052,-0.22770043,-0.13795115,-0.22524929,-0.7201615,0.35307896,-0.2878303,0.2843772,0.002509217,-0.05392957,0.06713243,0.04999961,0.09716853,0.11654401,-0.050669696,-0.016693085,-0.061281838,0.0012359292,0.057367593,0.05322922,-0.049343113,-0.005640538,-0.027560102,0.08135887,-0.031282946,-0.049418297,-0.016765535,0.003863721,-0.021301366,0.0021669106,0.012830193,-0.011315856,-0.06789824,-0.058402374,-0.06005632,0.0061804797,-0.08389535,-0.016982654,-0.017813817,-0.043363616,0.021762118,0.0067472286,0.0093646655,0.024146352,-0.019815886,0.07262994,0.023994094,-0.061033346,0.011512918,-0.028492197,-0.0039137914,-0.010021931,-0.06632209,0.017058684,-0.024400236,-0.07501446
N,0.06917619,-0.085945636,0.019335834,0.060401212,0.006964925,0.068370074,-0.14227286,0.12148885,-0.0029014838,0.010180507,0.03788376,-0.1210662,0.07715754,-0.08416072,-0.103331,0.22187151,-0.10932951,-0.47072738,-0.11722427,0.036034368,0.06782277,0.043185435,-0.2182904,-0.040848628,-0.09040291,-0.30526823,-0.063069254,0.0048749633,-0.05704609,0.14801446,-0.23770966,0.2822133,-0.019347643,0.15777981,-0.2819085,0.15778248,0.16323073,-0.073357984,0.1387715,-0.16163561,0.05723966,0.4214863,-0.3017481,0.47270638,0.102193296,-0.29414394,0.14655596,-0.35197887,-0.694923,0.35718194,-0.2618123,0.2822906,-0.05302674,0.032892164,0.09088845,-0.10602168,0.13301809,0.16368316,-0.104893476,0.036749072,-0.07399959,0.053526703,0.09240231,0.097453296,0.021492817,-0.005057545,-0.03729925,-0.005792895,0.04126955,0.05281706,0.008739332,-0.021335308,0.012932448,0.019956559,-0.006704502,0.0037132355,0.014745582,0.007948252,0.015884638,-0.022526138,0.11135279,0.030866927,-0.01638267,0.021605343,-0.022408357,0.062775396,0.026419658,0.015630292,0.004321359,0.024015795,0.00035565233,-0.011643389,0.042278923,0.026396284,-0.0019372483,0.009842533,-0.021872431,0.022774944,-0.004937312,-0.022509834
D,0.12122128,-0.19312136,0.032520674,0.06765082,-0.03884784,-0.0026998662,-0.17513175,0.057883564,0.025545215,0.0025272637,0.054130122,-0.042554338,0.07159902,-0.06534133,-0.14468175,0.21781997,-0.13327488,-0.47355875,-0.12843266,0.024242,0.04508725,-0.03433298,-0.15385261,-0.0307917,-0.03834187,-0.36859736,-0.0032746068,-0.10237229,-0.06302926,0.09314063,-0.16761424,0.23271172,-0.10614595,0.09385543,-0.13958773,0.22547081,0.13672306,-0.063762486,0.06969048,-0.08814471,0.0718609,0.45457932,-0.3023899,0.45442557,0.10797543,-0.2514042,-0.02517594,-0.23764293,-0.6863132,0.33617306,-0.25852534,0.3094019,-0.028978366,0.013718429,0.06866814,-0.038977936,0.104456365,0.14849937,-0.08196286,0.0007412304,-0.08267471,0.034431603,0.093966,0.078387156,-0.024344066,-0.00021845345,0.015979283,0.007589441,0.0004714661,-0.025286967,0.011023934,0.06460574,0.0035550343,0.0008021731,0.0017287569,0.015724702,-0.048216004,-0.035710774,-0.04638934,-0.0016500744,-0.036653515,-0.005964868,-0.0017164852,-0.033115767,-0.012147753,0.059991647,0.012310811,-0.032851666,-0.0077644433,0.03475009,0.013319356,-0.010954209,-0.020617593,-0.02503572,-0.011672169,-0.009425597,-0.00015570481,0.05029391,0.084386215,-0.074225575
C,0.060021885,-0.12656368,-0.06587586,0.09940875,0.04386237,0.14991808,-0.38047698,0.20820002,0.01743655,0.016427888,-0.07234636,-0.053945452,-0.00601663,0.041874215,-0.18642537,0.2070289,0.06395917,-0.4340137,-0.05620862,0.19163923,0.085768625,0.0144209275,-0.028114116,-0.038101077,0.01879167,-0.208659,-0.05783639,-0.028717779,-0.005368446,0.1502319,-0.33897766,0.3283881,-0.19531816,0.14850146,-0.27447718,0.43357378,0.17839327,-0.052374702,0.06025319,-0.12867935,0.06855066,0.38357434,-0.20503503,0.24605347,0.08512038,-0.16739956,0.07997741,-0.19653977,-0.7824721,0.38097072,-0.27723244,0.35604593,-0.023602733,-0.05054339,0.022736542,0.015026159,0.06203676,0.041896857,-0.025793627,-0.012135964,-0.00059369503,0.05298473,0.04010928,0.012964942,0.019529836,-0.02788348,-0.05060661,0.021567237,0.014142389,-0.026133556,-0.0985179,-0.1061922,-0.016732236,-0.032403342,0.04791178,0.0182365,0.0017585662,0.029868992,0.057478826,-0.0849791,0.009839701,-0.0076820916,0.080334425,0.042855136,0.02317468,-0.103645585,-0.047432303,0.02259296,0.02015116,-0.04384397,-0.029485462,0.09641084,-0.050495755,-0.008616268,-0.03672587,0.09776103,-0.004351594,-0.027719136,-0.12653035,-0.020418605
Q,0.14316595,-0.20214687,-0.010174885,0.044950698,0.046462927,0.17014892,-0.2585627,0.06503638,0.010082483,0.02470976,0.05069639,-0.024352495,-0.04345361,-0.014689698,-0.14467159,0.11817534,-0.13537143,-0.4970127,-0.103810385,0.011053205,0.07881787,0.021942012,-0.2807571,0.034057856,-0.05443766,-0.36380666,-0.041579243,-0.124734744,-0.0673643,0.12615462,-0.15797949,0.20719121,-0.046350047,0.14078723,-0.21936457,0.18826985,0.15781584,-0.039831847,0.07175888,-0.108688064,0.06393425,0.455058,-0.2945777,0.43482703,0.13682795,-0.32881504,-0.09901886,-0.3333224,-0.76574445,0.3811476,-0.29321682,0.2911242,-0.04954135,-0.09433315,-0.02563511,0.02801826,0.0569414,0.25531137,-0.075901374,-0.082027964,-0.075412035,-0.007104935,0.11667195,0.036832914,-0.003407067,-0.0069351336,0.011685163,0.0037639746,-0.0022960086,-0.04087852,-0.10427158,-0.09107743,-0.0076400377,0.0247337,0.027959084,0.049098846,-0.0054143984,-0.0013550402,-0.02791287,0.03761328,0.07225711,0.0072487984,0.056305252,0.0027620355,0.013889911,-0.005958946,-0.01020336,0.023420427,0.0023522286,-0.0019324566,-0.0020514773,0.013780912,-0.0747811,-0.051440027,-0.008237304,-0.106049,-0.034646958,0.028190099,0.030079473,0.08973829
E,0.13178311,-0.16973186,0.0019017189,0.07428994,-0.057740245,-0.010116055,-0.18561564,0.058535166,0.05063075,-0.013211859,0.020471217,-0.06669051,0.05592096,-0.05337282,-0.15344496,0.20593807,-0.1363864,-0.45489222,-0.115082674,0.00030562514,0.047437724,-0.020457331,-0.20076455,-0.008800002,-0.039776422,-0.36886922,-0.03177669,-0.08293864,-0.1018129,0.08780875,-0.17677855,0.2368669,-0.12370166,0.10792707,-0.17877653,0.29940352,0.18074295,-0.06405422,0.091281995,-0.0951009,0.068566054,0.48330167,-0.29342994,0.43676892,0.10735359,-0.25627285,0.0098337205,-0.25962204,-0.7341711,0.37031972,-0.28297445,0.3004013,0.006165541,-0.023231009,-0.0062465174,0.034570236,0.087013215,0.14683063,-0.06386115,-0.017922904,-0.05278291,-0.00016947703,0.05694015,0.040784884,-0.023852006,0.014115337,0.007711974,0.024860503,-0.0068351757,-0.03100677,-0.02152518,0.018992573,-0.011155251,0.026422316,1.7581779e-05,0.0016960225,-0.04127365,-0.019651176,-0.035955112,0.027171042,-0.085602604,-0.023198763,0.05604454,-0.014590248,0.008958413,-0.029620184,0.0010352217,0.00018942343,-0.0009785484,-0.015625944,0.008043944,-0.0024259603,-0.096683,-0.050137036,-0.013340053,-0.038876634,-0.012889607,-0.005998194,0.023729868,-0.0074373824
G,0.15796632,-0.18355894,-0.039148133,0.108496375,-0.027428325,0.039959714,-0.32949218,0.21981965,-0.04071047,0.015419286,0.050260495,-0.021726921,-0.027771575,-0.012246524,-0.18630418,0.21183732,-0.094873354,-0.50186795,-0.09549623,0.10224906,0.07141648,-0.004165617,-0.14124599,-0.05337641,-0.058373746,-0.37366423,-0.018675515,-0.01634996,-0.16775538,0.09522491,-0.23983341,0.30924338,-0.11532741,0.10938029,-0.1610106,0.25970826,0.12777369,-0.031998094,0.040439155,-0.050136242,0.041742492,0.44016156,-0.2077075,0.35859326,0.0863888,-0.18415244,-0.13045423,-0.16068898,-0.7543045,0.36647555,-0.27856827,0.30498666,-0.021634972,-0.0037122506,0.07826175,-0.027872082,0.12589855,0.15322648,-0.07749829,0.0051067015,-0.07288128,0.0302494,0.07845642,0.07635651,-0.017278783,-0.0015041471,0.016499452,0.0085386075,0.0022004542,-0.019535633,0.006522036,0.045978837,-0.00043696293,0.030158175,-0.0008668252,-0.0001778611,-0.008377962,-0.03348555,-0.020846294,0.0043724743,-0.01684158,0.0058378316,-0.06317264,-0.03329728,0.0134038525,0.010871155,0.019314073,-0.0107538095,-0.023716029,0.03780842,0.007708864,-0.021295378,-0.025469238,-0.06309923,0.009304072,-0.06342609,0.00744786,0.0021484613,-0.08966594,0.0025977332
H,0.15568668,-0.27567202,0.0036882595,0.044488955,0.020638388,0.117999524,-0.44221,0.13540089,0.09708602,-0.00475669,-0.07777977,-0.080555506,0.018962987,0.0068420195,-0.14999948,0.1320621,-0.026521796,-0.34103376,-0.026545722,0.0876913,0.043981142,-0.044549372,-0.16312014,-0.027135246,-0.014021529,-0.35725197,-0.08580437,-0.05153149,-0.07946148,0.16048779,-0.25128916,0.3171159,-0.16362227,0.092441045,-0.15057996,0.3843392,0.107960865,-0.036660273,0.030176666,-0.09216804,0.10356128,0.4226936,-0.29294717,0.32398584,0.13403332,-0.24567689,0.088793896,-0.25625965,-0.7896121,0.398235,-0.301788,0.32984704,-0.05054744,-0.03401798,0.05665991,-0.023249324,0.051920094,0.11422606,-0.036553133,-0.046056215,-0.03506742,0.0064885793,0.055150993,0.01785807,-0.012673789,-0.0070884456,-0.053708933,0.048243318,0.021179141,-0.015458457,-0.060706556,-0.05894317,-0.015236034,0.010877525,0.027905775,0.03044529,-0.02488983,-0.029242462,-0.015299522,-0.020050868,0.022666622,-0.008397761,0.052921556,0.009246032,-0.021355627,0.0010547874,-0.00093779416,0.016632289,0.017381355,-0.024639366,-0.011556018,0.046159692,-0.08356992,-0.01769609,-0.03329715,0.039500467,-0.02745566,-0.030765712,-0.13099815,-0.03777701
I,0.106621064,-0.15360016,-0.03093217,0.083488464,0.0005185772,0.05054052,-0.244718,0.20697433,-0.015330182,0.01226139,0.038856126,-0.019251714,0.05320857,-0.024359427,-0.11298047,0.17459723,-0.08824703,-0.43544862,-0.0848241,0.06741119,0.089748256,0.040040214,-0.15076348,-0.005557575,-0.04072751,-0.32396123,-0.019112473,-0.057481546,-0.09964082,0.13814645,-0.23652858,0.31057772,-0.06409659,0.09231739,-0.1631412,0.16884568,0.19597438,-0.068140246,0.10446239,-0.13386711,0.04491369,0.491753,-0.23950832,0.41529083,0.10393207,-0.3112259,0.07516146,-0.32129067,-0.72779095,0.36053085,-0.2675423,0.28660625,-0.07572234,0.05824869,0.12511347,-0.14473101,0.07421833,0.12104916,-0.050113227,-0.0024408745,-0.059882116,0.03562125,0.06553879,0.06847681,0.007340364,0.0011985131,0.005303375,-0.009218624,-0.02376744,-0.03305592,-0.029817851,-0.049620144,0.010840614,-0.018180532,0.012227297,0.020697994,-0.040428482,-0.006689053,-0.011244642,-0.029470643,-0.014551878,-0.00760051,0.023158357,-0.0072069704,0.012088258,-0.017199852,-0.03447693,-0.028046222,0.00023263085,0.0053009978,0.012255233,-0.015039325,0.026188198,-0.021274291,-0.004876111,-0.031459674,0.0037405603,0.013297741,-0.02630338,-0.005061021
